posted_date,city,new_cases,new_tests,new_deaths
2020-08-24,San Juan Capistrano,1,51,0
2020-08-25,San Juan Capistrano,6,99,0
2020-08-26,San Juan Capistrano,3,31,1
2020-08-27,San Juan Capistrano,3,34,0
2020-08-28,San Juan Capistrano,1,37,0
2020-08-29,San Juan Capistrano,1,21,1
2020-08-30,San Juan Capistrano,2,16,0
2020-08-31,San Juan Capistrano,3,40,0
2020-09-01,San Juan Capistrano,4,158,0
2020-09-02,San Juan Capistrano,2,43,0
2020-09-03,San Juan Capistrano,5,39,1
2020-09-04,San Juan Capistrano,5,39,0
2020-09-05,San Juan Capistrano,1,21,0
2020-09-06,San Juan Capistrano,2,28,0
2020-09-07,San Juan Capistrano,2,21,0
2020-09-08,San Juan Capistrano,4,52,0
2020-09-09,San Juan Capistrano,5,45,0
2020-09-10,San Juan Capistrano,0,57,0
2020-09-11,San Juan Capistrano,2,46,0
2020-09-12,San Juan Capistrano,1,17,0
2020-09-13,San Juan Capistrano,2,14,0
2020-09-14,San Juan Capistrano,2,37,0
2020-09-15,San Juan Capistrano,3,101,0
2020-09-16,San Juan Capistrano,4,84,1
2020-09-17,San Juan Capistrano,6,131,0
2020-09-18,San Juan Capistrano,0,38,0
2020-09-19,San Juan Capistrano,4,35,0
2020-09-20,San Juan Capistrano,1,28,0
2020-09-21,San Juan Capistrano,5,66,0
2020-09-22,San Juan Capistrano,6,90,0
2020-09-23,San Juan Capistrano,6,49,1
2020-09-24,San Juan Capistrano,5,55,0
2020-09-25,San Juan Capistrano,5,68,0
2020-09-26,San Juan Capistrano,3,23,0
2020-09-27,San Juan Capistrano,2,22,0
2020-09-28,San Juan Capistrano,3,60,0
2020-09-29,San Juan Capistrano,11,108,0
2020-09-30,San Juan Capistrano,4,51,0
2020-10-01,San Juan Capistrano,3,41,0
2020-10-02,San Juan Capistrano,6,65,0
2020-10-03,San Juan Capistrano,0,27,0
2020-10-04,San Juan Capistrano,0,29,0
2020-10-05,San Juan Capistrano,5,86,0
2020-10-06,San Juan Capistrano,3,103,0
2020-10-07,San Juan Capistrano,5,56,1
2020-10-08,San Juan Capistrano,3,55,0
2020-10-09,San Juan Capistrano,5,72,0
2020-10-10,San Juan Capistrano,3,46,0
2020-10-11,San Juan Capistrano,0,32,0
2020-10-12,San Juan Capistrano,5,51,0
2020-10-13,San Juan Capistrano,6,75,0
2020-10-14,San Juan Capistrano,5,103,0
2020-10-15,San Juan Capistrano,3,72,1
2020-10-16,San Juan Capistrano,6,62,0
2020-10-17,San Juan Capistrano,4,27,0
2020-10-18,San Juan Capistrano,1,25,0
2020-10-19,San Juan Capistrano,3,173,0
2020-10-20,San Juan Capistrano,3,133,0
2020-10-21,San Juan Capistrano,7,67,0
2020-10-22,San Juan Capistrano,5,80,0
2020-10-23,San Juan Capistrano,6,109,0
2020-10-24,San Juan Capistrano,2,34,0
2020-10-25,San Juan Capistrano,1,28,0
2020-10-26,San Juan Capistrano,2,191,0
2020-10-27,San Juan Capistrano,2,71,0
2020-10-28,San Juan Capistrano,2,69,1
2020-10-29,San Juan Capistrano,7,79,0
2020-10-30,San Juan Capistrano,3,144,0
2020-10-31,San Juan Capistrano,4,45,1
2020-11-01,San Juan Capistrano,2,25,0
2020-11-02,San Juan Capistrano,5,79,0
2020-11-03,San Juan Capistrano,3,84,0
2020-11-04,San Juan Capistrano,9,100,0
2020-11-05,San Juan Capistrano,5,55,0
2020-11-06,San Juan Capistrano,10,107,0
2020-11-07,San Juan Capistrano,4,41,0
2020-11-08,San Juan Capistrano,1,32,1
2020-11-09,San Juan Capistrano,3,69,0
2020-11-10,San Juan Capistrano,10,112,0
2020-11-11,San Juan Capistrano,5,62,0
2020-11-12,San Juan Capistrano,4,93,0
2020-11-13,San Juan Capistrano,8,155,0
2020-11-14,San Juan Capistrano,6,58,0
2020-11-15,San Juan Capistrano,6,41,1
2020-11-16,San Juan Capistrano,15,95,0
2020-11-17,San Juan Capistrano,23,156,0
2020-11-18,San Juan Capistrano,9,127,0
2020-11-19,San Juan Capistrano,12,123,0
2020-11-20,San Juan Capistrano,12,109,0
2020-11-21,San Juan Capistrano,15,134,0
2020-11-22,San Juan Capistrano,7,56,0
2020-11-23,San Juan Capistrano,16,93,0
2020-11-24,San Juan Capistrano,24,103,0
2020-11-25,San Juan Capistrano,19,136,0
2020-11-26,San Juan Capistrano,3,21,0
2020-11-27,San Juan Capistrano,2,25,0
2020-11-28,San Juan Capistrano,1,15,0
2020-11-29,San Juan Capistrano,0,3,0
2020-01-01,Santa Ana,0,1,0
2020-01-07,Santa Ana,1,4,0
2020-01-09,Santa Ana,0,1,0
2020-01-13,Santa Ana,0,1,0
2020-01-24,Santa Ana,0,1,0
2020-02-07,Santa Ana,16,56,0
2020-02-13,Santa Ana,0,1,0
2020-03-04,Santa Ana,0,2,0
2020-03-07,Santa Ana,0,3,0
2020-03-08,Santa Ana,0,3,0
2020-03-10,Santa Ana,0,3,0
2020-03-11,Santa Ana,0,1,0
2020-03-12,Santa Ana,0,9,0
2020-03-13,Santa Ana,0,12,0
2020-03-14,Santa Ana,0,8,0
2020-03-15,Santa Ana,0,9,0
2020-03-16,Santa Ana,1,21,0
2020-03-17,Santa Ana,2,21,0
2020-03-18,Santa Ana,0,12,0
2020-03-19,Santa Ana,1,12,0
2020-03-20,Santa Ana,2,25,0
2020-03-21,Santa Ana,1,10,0
2020-03-22,Santa Ana,0,10,0
2020-03-23,Santa Ana,6,40,0
2020-03-24,Santa Ana,6,37,0
2020-03-25,Santa Ana,3,15,0
2020-03-26,Santa Ana,3,33,0
2020-03-27,Santa Ana,5,31,0
2020-03-28,Santa Ana,3,25,0
2020-03-29,Santa Ana,4,14,0
2020-03-30,Santa Ana,2,29,0
2020-03-31,Santa Ana,7,34,0
2020-04-01,Santa Ana,7,60,0
2020-04-02,Santa Ana,8,50,0
2020-04-03,Santa Ana,3,38,0
2020-04-04,Santa Ana,3,16,0
2020-04-05,Santa Ana,5,25,0
2020-04-06,Santa Ana,4,39,0
2020-04-07,Santa Ana,14,58,1
2020-04-08,Santa Ana,7,56,1
2020-04-09,Santa Ana,10,49,0
2020-04-10,Santa Ana,12,54,0
2020-04-11,Santa Ana,6,29,0
2020-04-12,Santa Ana,4,18,0
2020-04-13,Santa Ana,4,66,1
2020-04-14,Santa Ana,6,61,0
2020-04-15,Santa Ana,5,65,0
2020-04-16,Santa Ana,7,54,0
2020-04-17,Santa Ana,16,78,0
2020-04-18,Santa Ana,13,55,0
2020-04-19,Santa Ana,9,37,1
2020-04-20,Santa Ana,7,79,0
2020-04-21,Santa Ana,11,93,0
2020-04-22,Santa Ana,59,154,1
2020-04-23,Santa Ana,28,163,0
2020-04-24,Santa Ana,18,191,0
2020-04-25,Santa Ana,13,66,0
2020-04-26,Santa Ana,9,44,0
2020-04-27,Santa Ana,38,188,0
2020-04-28,Santa Ana,71,216,1
2020-04-29,Santa Ana,28,175,0
2020-04-30,Santa Ana,69,206,1
2020-05-01,Santa Ana,37,249,2
2020-05-02,Santa Ana,21,107,0
2020-05-03,Santa Ana,26,111,2
2020-05-04,Santa Ana,68,243,1
2020-05-05,Santa Ana,37,265,1
2020-05-06,Santa Ana,43,200,4
2020-05-07,Santa Ana,58,271,1
2020-05-08,Santa Ana,105,421,0
2020-05-09,Santa Ana,33,155,2
2020-05-10,Santa Ana,11,91,0
2020-05-11,Santa Ana,33,214,1
2020-05-12,Santa Ana,29,260,0
2020-05-13,Santa Ana,37,294,0
2020-05-14,Santa Ana,35,180,2
2020-05-15,Santa Ana,57,264,3
2020-05-16,Santa Ana,42,174,2
2020-05-17,Santa Ana,15,106,2
2020-05-18,Santa Ana,56,346,3
2020-05-19,Santa Ana,48,369,1
2020-05-20,Santa Ana,59,392,2
2020-05-21,Santa Ana,30,285,4
2020-05-22,Santa Ana,31,306,0
2020-05-23,Santa Ana,39,246,4
2020-05-24,Santa Ana,12,139,1
2020-05-25,Santa Ana,14,133,1
2020-05-26,Santa Ana,74,538,5
2020-05-27,Santa Ana,60,414,1
2020-05-28,Santa Ana,67,378,1
2020-05-29,Santa Ana,41,332,1
2020-05-30,Santa Ana,26,197,2
2020-05-31,Santa Ana,11,135,4
2020-06-01,Santa Ana,47,279,3
2020-06-02,Santa Ana,41,428,2
2020-06-03,Santa Ana,65,444,1
2020-06-04,Santa Ana,50,459,1
2020-06-05,Santa Ana,42,357,3
2020-06-06,Santa Ana,40,328,2
2020-06-07,Santa Ana,19,161,2
2020-06-08,Santa Ana,55,368,3
2020-06-09,Santa Ana,62,495,1
2020-06-10,Santa Ana,66,444,0
2020-06-11,Santa Ana,52,427,2
2020-06-12,Santa Ana,59,431,2
2020-06-13,Santa Ana,43,276,2
2020-06-14,Santa Ana,21,169,0
2020-06-15,Santa Ana,74,397,2
2020-06-16,Santa Ana,116,486,0
2020-06-17,Santa Ana,120,485,2
2020-06-18,Santa Ana,118,550,2
2020-06-19,Santa Ana,125,558,3
2020-06-20,Santa Ana,101,402,2
2020-06-21,Santa Ana,30,170,4
2020-06-22,Santa Ana,121,532,5
2020-06-23,Santa Ana,195,691,2
2020-06-24,Santa Ana,188,765,2
2020-06-25,Santa Ana,149,707,4
2020-06-26,Santa Ana,169,729,1
2020-06-27,Santa Ana,109,512,2
2020-06-28,Santa Ana,86,250,5
2020-06-29,Santa Ana,205,680,2
2020-06-30,Santa Ana,169,673,1
2020-07-01,Santa Ana,155,633,3
2020-07-02,Santa Ana,157,682,1
2020-07-03,Santa Ana,125,531,1
2020-07-04,Santa Ana,65,186,3
2020-07-05,Santa Ana,59,236,1
2020-07-06,Santa Ana,170,642,3
2020-07-07,Santa Ana,206,751,6
2020-07-08,Santa Ana,157,803,2
2020-07-09,Santa Ana,175,759,3
2020-07-10,Santa Ana,161,757,0
2020-07-11,Santa Ana,114,431,5
2020-07-12,Santa Ana,72,246,2
2020-07-13,Santa Ana,157,590,4
2020-07-14,Santa Ana,143,644,3
2020-07-15,Santa Ana,170,855,3
2020-07-16,Santa Ana,174,837,2
2020-07-17,Santa Ana,153,774,2
2020-07-18,Santa Ana,94,429,1
2020-07-19,Santa Ana,59,290,6
2020-07-20,Santa Ana,91,481,2
2020-07-21,Santa Ana,97,573,2
2020-07-22,Santa Ana,77,658,4
2020-07-23,Santa Ana,99,671,3
2020-07-24,Santa Ana,98,550,6
2020-07-25,Santa Ana,73,381,1
2020-07-26,Santa Ana,54,244,3
2020-07-27,Santa Ana,119,564,4
2020-07-28,Santa Ana,131,861,4
2020-07-29,Santa Ana,103,755,2
2020-07-30,Santa Ana,137,993,1
2020-07-31,Santa Ana,103,691,5
2020-08-01,Santa Ana,60,408,2
2020-08-02,Santa Ana,44,271,3
2020-08-03,Santa Ana,97,619,5
2020-08-04,Santa Ana,125,824,2
2020-08-05,Santa Ana,70,625,2
2020-08-06,Santa Ana,93,701,4
2020-08-07,Santa Ana,49,490,1
2020-08-08,Santa Ana,35,258,2
2020-08-09,Santa Ana,15,211,2
2020-08-10,Santa Ana,48,462,1
2020-08-11,Santa Ana,101,837,6
2020-08-12,Santa Ana,39,568,1
2020-08-13,Santa Ana,87,716,4
2020-08-14,Santa Ana,56,451,3
2020-08-15,Santa Ana,23,257,4
2020-08-16,Santa Ana,14,300,3
2020-08-17,Santa Ana,46,457,2
2020-08-18,Santa Ana,58,544,2
2020-08-19,Santa Ana,54,549,2
2020-08-20,Santa Ana,51,582,2
2020-08-21,Santa Ana,48,460,1
2020-08-22,Santa Ana,20,253,1
2020-08-23,Santa Ana,27,271,0
2020-08-24,Santa Ana,32,465,3
2020-08-25,Santa Ana,53,684,4
2020-08-26,Santa Ana,36,486,1
2020-08-27,Santa Ana,42,454,2
2020-08-28,Santa Ana,29,384,1
2020-08-29,Santa Ana,8,202,1
2020-08-30,Santa Ana,6,262,2
2020-08-31,Santa Ana,30,427,2
2020-09-01,Santa Ana,53,685,2
2020-09-02,Santa Ana,29,495,0
2020-09-03,Santa Ana,51,504,0
2020-09-04,Santa Ana,31,374,1
2020-09-05,Santa Ana,11,207,1
2020-09-06,Santa Ana,13,168,3
2020-09-07,Santa Ana,11,164,0
2020-09-08,Santa Ana,48,689,1
2020-09-09,Santa Ana,35,863,0
2020-09-10,Santa Ana,47,645,0
2020-09-11,Santa Ana,31,438,0
2020-09-12,Santa Ana,37,423,2
2020-09-13,Santa Ana,18,235,0
2020-09-14,Santa Ana,35,609,0
2020-09-15,Santa Ana,57,761,0
2020-09-16,Santa Ana,22,631,1
2020-09-17,Santa Ana,51,672,1
2020-09-18,Santa Ana,28,469,0
2020-09-19,Santa Ana,43,506,1
2020-09-20,Santa Ana,18,235,3
2020-09-21,Santa Ana,45,688,0
2020-09-22,Santa Ana,53,944,1
2020-09-23,Santa Ana,34,602,0
2020-09-24,Santa Ana,53,715,2
2020-09-25,Santa Ana,36,454,1
2020-09-26,Santa Ana,21,181,2
2020-09-27,Santa Ana,12,166,1
2020-09-28,Santa Ana,36,493,0
2020-09-29,Santa Ana,41,823,0
2020-09-30,Santa Ana,38,589,2
2020-10-01,Santa Ana,37,506,2
2020-10-02,Santa Ana,30,549,0
2020-10-03,Santa Ana,12,253,0
2020-10-04,Santa Ana,8,187,1
2020-10-05,Santa Ana,28,581,0
2020-10-06,Santa Ana,35,989,1
2020-10-07,Santa Ana,32,817,0
2020-10-08,Santa Ana,60,854,0
2020-10-09,Santa Ana,33,473,2
2020-10-10,Santa Ana,34,430,0
2020-10-11,Santa Ana,12,276,0
2020-10-12,Santa Ana,52,780,0
2020-10-13,Santa Ana,76,920,0
2020-10-14,Santa Ana,38,926,0
2020-10-15,Santa Ana,70,856,1
2020-10-16,Santa Ana,33,552,0
2020-10-17,Santa Ana,42,466,0
2020-10-18,Santa Ana,34,370,0
2020-10-19,Santa Ana,52,881,0
2020-10-20,Santa Ana,62,1070,0
2020-10-21,Santa Ana,57,922,1
2020-10-22,Santa Ana,46,913,0
2020-10-23,Santa Ana,48,588,1
2020-10-24,Santa Ana,38,421,1
2020-10-25,Santa Ana,17,262,0
2020-10-26,Santa Ana,35,805,0
2020-10-27,Santa Ana,30,808,0
2020-10-28,Santa Ana,46,976,0
2020-10-29,Santa Ana,61,977,0
2020-10-30,Santa Ana,26,532,1
2020-10-31,Santa Ana,33,452,1
2020-11-01,Santa Ana,13,300,2
2020-11-02,Santa Ana,65,877,0
2020-11-03,Santa Ana,76,1329,0
2020-11-04,Santa Ana,63,984,0
2020-11-05,Santa Ana,80,986,0
2020-11-06,Santa Ana,75,828,0
2020-11-07,Santa Ana,31,484,0
2020-11-08,Santa Ana,30,464,0
2020-11-09,Santa Ana,89,1102,2
2020-11-10,Santa Ana,96,1424,1
2020-11-11,Santa Ana,81,775,0
2020-11-12,Santa Ana,129,1297,1
2020-11-13,Santa Ana,116,1025,0
2020-11-14,Santa Ana,121,818,1
2020-11-15,Santa Ana,88,513,0
2020-11-16,Santa Ana,191,1350,1
2020-11-17,Santa Ana,211,1792,0
2020-11-18,Santa Ana,208,1680,0
2020-11-19,Santa Ana,298,1770,0
2020-11-20,Santa Ana,212,1568,0
2020-11-21,Santa Ana,70,611,0
2020-11-22,Santa Ana,197,1189,0
2020-11-23,Santa Ana,264,1571,0
2020-11-24,Santa Ana,306,1973,0
2020-11-25,Santa Ana,274,1598,0
2020-11-26,Santa Ana,59,188,0
2020-11-27,Santa Ana,151,774,0
2020-11-28,Santa Ana,12,150,0
2020-11-29,Santa Ana,0,35,0
2020-01-07,Seal Beach,0,1,0
2020-02-07,Seal Beach,0,1,0
2020-03-07,Seal Beach,0,2,0
2020-03-12,Seal Beach,0,2,0
2020-03-13,Seal Beach,0,2,0
2020-03-16,Seal Beach,0,1,0
2020-03-17,Seal Beach,1,6,0
2020-03-18,Seal Beach,0,3,0
2020-03-19,Seal Beach,0,2,0
2020-03-20,Seal Beach,0,2,0
2020-03-21,Seal Beach,0,1,0
2020-03-23,Seal Beach,0,4,0
2020-03-24,Seal Beach,0,2,0
2020-03-25,Seal Beach,1,3,0
2020-03-26,Seal Beach,0,2,0
2020-03-27,Seal Beach,0,5,0
2020-03-29,Seal Beach,1,1,0
2020-03-30,Seal Beach,0,4,0
2020-03-31,Seal Beach,1,6,0
2020-04-01,Seal Beach,0,4,0
2020-04-02,Seal Beach,0,7,0
2020-04-03,Seal Beach,1,5,0
2020-04-04,Seal Beach,0,1,0
2020-04-06,Seal Beach,0,4,0
2020-04-07,Seal Beach,0,2,0
2020-04-08,Seal Beach,1,7,0
2020-04-09,Seal Beach,1,7,0
2020-04-10,Seal Beach,0,4,0
2020-04-11,Seal Beach,0,1,0
2020-04-12,Seal Beach,0,4,0
2020-04-13,Seal Beach,2,4,0
2020-04-14,Seal Beach,0,5,0
2020-04-15,Seal Beach,1,7,0
2020-04-16,Seal Beach,0,2,0
2020-04-17,Seal Beach,0,7,0
2020-04-18,Seal Beach,0,3,0
2020-04-19,Seal Beach,0,4,0
2020-04-20,Seal Beach,0,11,0
2020-04-21,Seal Beach,0,9,0
2020-04-22,Seal Beach,0,11,0
2020-04-23,Seal Beach,0,7,0
2020-04-24,Seal Beach,0,9,0
2020-04-25,Seal Beach,0,4,0
2020-04-26,Seal Beach,0,3,0
2020-04-27,Seal Beach,0,10,0
2020-04-28,Seal Beach,0,6,0
2020-04-29,Seal Beach,0,9,0
2020-04-30,Seal Beach,1,6,0
2020-05-01,Seal Beach,0,13,0
2020-05-02,Seal Beach,0,10,0
2020-05-03,Seal Beach,0,4,0
2020-05-04,Seal Beach,0,20,0
2020-05-05,Seal Beach,0,18,0
2020-05-06,Seal Beach,0,21,0
2020-05-07,Seal Beach,0,8,0
2020-05-08,Seal Beach,1,11,0
2020-05-09,Seal Beach,0,10,0
2020-05-10,Seal Beach,0,8,0
2020-05-11,Seal Beach,0,19,0
2020-05-12,Seal Beach,0,24,0
2020-05-13,Seal Beach,0,19,0
2020-05-14,Seal Beach,0,23,0
2020-05-15,Seal Beach,0,15,0
2020-05-16,Seal Beach,0,20,0
2020-05-17,Seal Beach,0,7,0
2020-05-18,Seal Beach,0,26,0
2020-05-19,Seal Beach,0,20,0
2020-05-20,Seal Beach,0,21,0
2020-05-21,Seal Beach,1,21,0
2020-05-22,Seal Beach,0,29,0
2020-05-23,Seal Beach,2,13,0
2020-05-24,Seal Beach,10,80,0
2020-05-25,Seal Beach,6,47,0
2020-05-26,Seal Beach,1,45,0
2020-05-27,Seal Beach,0,30,0
2020-05-28,Seal Beach,1,26,0
2020-05-29,Seal Beach,3,34,0
2020-05-30,Seal Beach,0,17,0
2020-05-31,Seal Beach,20,114,0
2020-06-01,Seal Beach,1,23,1
2020-06-02,Seal Beach,0,24,0
2020-06-03,Seal Beach,0,14,1
2020-06-04,Seal Beach,0,32,0
2020-06-05,Seal Beach,1,27,1
2020-06-06,Seal Beach,0,15,0
2020-06-07,Seal Beach,0,12,0
2020-06-08,Seal Beach,3,28,0
2020-06-09,Seal Beach,0,31,0
2020-06-10,Seal Beach,0,20,1
2020-06-11,Seal Beach,0,26,0
2020-06-12,Seal Beach,3,35,1
2020-06-13,Seal Beach,3,14,1
2020-06-14,Seal Beach,0,11,0
2020-06-15,Seal Beach,5,32,0
2020-06-16,Seal Beach,5,45,1
2020-06-17,Seal Beach,4,34,1
2020-06-18,Seal Beach,6,34,1
2020-06-19,Seal Beach,1,41,1
2020-06-20,Seal Beach,0,20,0
2020-06-21,Seal Beach,1,15,0
2020-06-22,Seal Beach,6,51,1
2020-06-23,Seal Beach,4,46,0
2020-06-24,Seal Beach,3,44,3
2020-06-25,Seal Beach,10,48,0
2020-06-26,Seal Beach,0,40,0
2020-06-27,Seal Beach,3,18,0
2020-06-28,Seal Beach,0,5,2
2020-06-29,Seal Beach,6,52,2
2020-06-30,Seal Beach,3,51,3
2020-07-01,Seal Beach,1,44,0
2020-07-02,Seal Beach,4,40,0
2020-07-03,Seal Beach,1,33,1
2020-07-04,Seal Beach,0,9,1
2020-07-05,Seal Beach,2,19,0
2020-07-06,Seal Beach,5,53,0
2020-07-07,Seal Beach,2,56,0
2020-07-08,Seal Beach,2,59,2
2020-07-09,Seal Beach,2,55,0
2020-07-10,Seal Beach,4,35,0
2020-07-11,Seal Beach,0,13,0
2020-07-12,Seal Beach,0,9,0
2020-07-13,Seal Beach,2,54,1
2020-07-14,Seal Beach,3,49,0
2020-07-15,Seal Beach,4,46,0
2020-07-16,Seal Beach,1,37,0
2020-07-17,Seal Beach,1,52,0
2020-07-18,Seal Beach,0,17,0
2020-07-19,Seal Beach,1,17,0
2020-07-20,Seal Beach,4,37,1
2020-07-21,Seal Beach,4,36,0
2020-07-22,Seal Beach,2,43,0
2020-07-23,Seal Beach,0,33,0
2020-07-24,Seal Beach,0,24,0
2020-07-25,Seal Beach,0,22,0
2020-07-26,Seal Beach,0,16,0
2020-07-27,Seal Beach,2,33,0
2020-07-28,Seal Beach,0,49,2
2020-07-29,Seal Beach,1,28,0
2020-07-30,Seal Beach,0,32,1
2020-07-31,Seal Beach,3,36,0
2020-08-01,Seal Beach,1,27,0
2020-08-02,Seal Beach,2,25,0
2020-08-03,Seal Beach,1,54,0
2020-08-04,Seal Beach,1,36,0
2020-08-05,Seal Beach,3,38,1
2020-08-06,Seal Beach,0,30,0
2020-08-07,Seal Beach,1,49,1
2020-08-08,Seal Beach,1,32,0
2020-08-09,Seal Beach,0,13,0
2020-08-10,Seal Beach,1,39,0
2020-08-11,Seal Beach,0,35,0
2020-08-12,Seal Beach,1,40,0
2020-08-13,Seal Beach,0,47,0
2020-08-14,Seal Beach,0,32,0
2020-08-15,Seal Beach,1,21,0
2020-08-16,Seal Beach,1,11,0
2020-08-17,Seal Beach,2,39,0
2020-08-18,Seal Beach,0,42,1
2020-08-19,Seal Beach,0,35,0
2020-08-20,Seal Beach,0,48,0
2020-08-21,Seal Beach,0,35,0
2020-08-22,Seal Beach,0,16,0
2020-08-23,Seal Beach,0,14,0
2020-08-24,Seal Beach,1,47,0
2020-08-25,Seal Beach,1,30,0
2020-08-26,Seal Beach,0,49,0
2020-08-27,Seal Beach,0,27,0
2020-08-28,Seal Beach,0,28,0
2020-08-29,Seal Beach,0,17,1
2020-08-30,Seal Beach,0,14,0
2020-08-31,Seal Beach,0,39,0
2020-09-01,Seal Beach,0,23,0
2020-09-02,Seal Beach,0,53,0
2020-09-03,Seal Beach,1,28,1
2020-09-04,Seal Beach,1,47,0
2020-09-05,Seal Beach,1,11,0
2020-09-06,Seal Beach,0,10,0
2020-09-07,Seal Beach,0,9,0
2020-09-08,Seal Beach,0,46,0
2020-09-09,Seal Beach,0,30,0
2020-09-10,Seal Beach,2,38,0
2020-09-11,Seal Beach,1,36,1
2020-09-12,Seal Beach,0,10,0
2020-09-13,Seal Beach,0,10,0
2020-09-14,Seal Beach,1,30,0
2020-09-15,Seal Beach,1,44,0
2020-09-16,Seal Beach,3,59,0
2020-09-17,Seal Beach,2,56,0
2020-09-18,Seal Beach,0,63,0
2020-09-19,Seal Beach,0,11,0
2020-09-20,Seal Beach,0,20,0
2020-09-21,Seal Beach,1,41,0
2020-09-22,Seal Beach,0,45,0
2020-09-23,Seal Beach,0,46,0
2020-09-24,Seal Beach,0,47,0
2020-09-25,Seal Beach,3,41,0
2020-09-26,Seal Beach,0,25,0
2020-09-27,Seal Beach,1,25,2
2020-09-28,Seal Beach,0,56,0
2020-09-29,Seal Beach,0,44,0
2020-09-30,Seal Beach,1,50,0
2020-10-01,Seal Beach,0,42,0
2020-10-02,Seal Beach,0,43,0
2020-10-03,Seal Beach,0,28,0
2020-10-04,Seal Beach,0,24,0
2020-10-05,Seal Beach,1,53,0
2020-10-06,Seal Beach,1,49,0
2020-10-07,Seal Beach,0,64,0
2020-10-08,Seal Beach,0,54,0
2020-10-09,Seal Beach,1,64,0
2020-10-10,Seal Beach,2,25,0
2020-10-11,Seal Beach,2,20,0
2020-10-12,Seal Beach,1,61,0
2020-10-13,Seal Beach,1,64,0
2020-10-14,Seal Beach,1,88,0
2020-10-15,Seal Beach,1,46,0
2020-10-16,Seal Beach,0,39,0
2020-10-17,Seal Beach,1,38,0
2020-10-18,Seal Beach,1,26,0
2020-10-19,Seal Beach,1,77,0
2020-10-20,Seal Beach,2,62,0
2020-10-21,Seal Beach,1,88,0
2020-10-22,Seal Beach,1,53,0
2020-10-23,Seal Beach,1,324,0
2020-10-24,Seal Beach,0,59,0
2020-10-25,Seal Beach,0,26,0
2020-10-26,Seal Beach,2,61,0
2020-10-27,Seal Beach,1,51,0
2020-10-28,Seal Beach,5,284,0
2020-10-29,Seal Beach,0,62,0
2020-10-30,Seal Beach,1,54,0
2020-10-31,Seal Beach,1,61,0
2020-11-01,Seal Beach,1,26,0
2020-11-02,Seal Beach,3,76,0
2020-11-03,Seal Beach,1,82,0
2020-11-04,Seal Beach,1,58,0
2020-11-05,Seal Beach,3,322,0
2020-11-06,Seal Beach,0,88,0
2020-11-07,Seal Beach,0,44,0
2020-11-08,Seal Beach,0,33,0
2020-11-09,Seal Beach,2,86,0
2020-11-10,Seal Beach,5,81,1
2020-11-11,Seal Beach,5,79,0
2020-11-12,Seal Beach,3,87,0
2020-11-13,Seal Beach,2,113,0
2020-11-14,Seal Beach,0,53,0
2020-11-15,Seal Beach,3,37,0
2020-11-16,Seal Beach,3,116,0
2020-11-17,Seal Beach,1,100,0
2020-11-18,Seal Beach,4,118,0
2020-11-19,Seal Beach,2,120,0
2020-11-20,Seal Beach,1,97,0
2020-11-21,Seal Beach,2,57,0
2020-11-22,Seal Beach,0,66,0
2020-11-23,Seal Beach,7,95,0
2020-11-24,Seal Beach,3,105,0
2020-11-25,Seal Beach,2,62,0
2020-11-26,Seal Beach,2,10,0
2020-11-27,Seal Beach,0,25,0
2020-11-28,Seal Beach,0,33,0
2020-11-29,Seal Beach,0,4,0
2020-02-07,Stanton,0,2,0
2020-03-13,Stanton,0,1,0
2020-03-18,Stanton,0,2,0
2020-03-19,Stanton,0,1,0
2020-03-20,Stanton,0,1,0
2020-03-21,Stanton,0,1,0
2020-03-22,Stanton,0,2,0
2020-03-23,Stanton,0,4,0
2020-03-25,Stanton,0,1,0
2020-03-26,Stanton,0,3,0
2020-03-27,Stanton,0,1,0
2020-03-28,Stanton,0,2,0
2020-03-29,Stanton,0,1,0
2020-03-30,Stanton,0,4,0
2020-03-31,Stanton,0,1,0
2020-04-01,Stanton,1,3,0
2020-04-02,Stanton,0,2,0
2020-04-03,Stanton,1,3,0
2020-04-04,Stanton,1,3,0
2020-04-05,Stanton,1,2,0
2020-04-06,Stanton,0,2,0
2020-04-07,Stanton,0,2,0
2020-04-08,Stanton,0,6,1
2020-04-10,Stanton,0,6,0
2020-04-11,Stanton,1,4,0
2020-04-12,Stanton,0,1,0
2020-04-13,Stanton,0,5,0
2020-04-14,Stanton,2,10,0
2020-04-15,Stanton,4,11,0
2020-04-16,Stanton,2,5,0
2020-04-17,Stanton,1,5,0
2020-04-18,Stanton,0,3,0
2020-04-19,Stanton,0,1,0
2020-04-20,Stanton,0,11,0
2020-04-21,Stanton,0,7,0
2020-04-22,Stanton,2,10,0
2020-04-23,Stanton,0,5,0
2020-04-24,Stanton,3,10,0
2020-04-25,Stanton,1,3,0
2020-04-26,Stanton,0,7,1
2020-04-27,Stanton,1,10,0
2020-04-28,Stanton,1,14,0
2020-04-29,Stanton,0,16,0
2020-04-30,Stanton,1,14,0
2020-05-01,Stanton,0,10,0
2020-05-02,Stanton,1,5,0
2020-05-03,Stanton,2,4,0
2020-05-04,Stanton,1,14,0
2020-05-05,Stanton,2,15,0
2020-05-06,Stanton,2,18,0
2020-05-07,Stanton,0,13,0
2020-05-08,Stanton,0,16,0
2020-05-09,Stanton,2,6,0
2020-05-10,Stanton,2,6,0
